session_id,player_id,session_start,session_end,duration_seconds,session_number,days_since_install,days_since_last_session,app_version,crashed
s_p_002279_00029,p_002279,2024-09-21T07:09:33Z,2024-09-21T07:26:34Z,1021,29,64,3,3.9.2,0
s_p_002279_00030,p_002279,2024-09-21T10:16:17Z,2024-09-21T10:40:01Z,1424,30,64,0,3.9.2,0
s_p_002279_00031,p_002279,2024-09-24T08:31:34Z,2024-09-24T08:38:34Z,420,31,67,2,3.7.1,0
s_p_002279_00032,p_002279,2024-09-24T21:44:53Z,2024-09-24T22:05:17Z,1224,32,67,0,3.9.2,0
s_p_002279_00033,p_002279,2024-09-26T16:50:51Z,2024-09-26T17:05:06Z,855,33,69,1,3.9.2,1
s_p_002279_00034,p_002279,2024-09-27T11:49:08Z,2024-09-27T12:10:43Z,1295,34,70,0,3.6.0,0
s_p_002279_00035,p_002279,2024-09-27T14:04:23Z,2024-09-27T14:31:53Z,1650,35,70,0,3.9.2,0
s_p_002279_00036,p_002279,2024-10-01T12:27:24Z,2024-10-01T12:35:43Z,499,36,74,3,3.9.2,0
s_p_002279_00037,p_002279,2024-10-08T08:46:39Z,2024-10-08T08:51:50Z,311,37,81,6,3.9.2,0
s_p_002279_00038,p_002279,2024-10-09T17:16:48Z,2024-10-09T17:23:55Z,427,38,82,1,3.9.2,0
s_p_002279_00039,p_002279,2024-10-20T14:27:57Z,2024-10-20T14:43:56Z,959,39,93,10,3.8.0,0
s_p_002279_00040,p_002279,2024-10-28T10:18:34Z,2024-10-28T10:27:37Z,543,40,101,7,3.7.1,0
s_p_002279_00041,p_002279,2024-10-30T06:46:52Z,2024-10-30T07:16:23Z,1771,41,103,1,3.6.0,0
s_p_002279_00042,p_002279,2024-10-30T16:41:09Z,2024-10-30T16:50:36Z,567,42,103,0,3.4.1,0
s_p_002279_00043,p_002279,2024-11-02T14:38:41Z,2024-11-02T14:54:50Z,969,43,106,2,3.8.0,0
s_p_002279_00044,p_002279,2024-11-05T13:44:51Z,2024-11-05T13:56:10Z,679,44,109,2,3.8.0,0
s_p_002279_00045,p_002279,2024-11-05T15:00:05Z,2024-11-05T15:27:36Z,1651,45,109,0,3.6.0,0
s_p_002279_00046,p_002279,2024-11-05T16:38:37Z,2024-11-05T17:02:05Z,1408,46,109,0,3.4.1,0
s_p_002279_00047,p_002279,2024-11-10T16:35:29Z,2024-11-10T17:04:26Z,1737,47,114,4,3.8.0,0
s_p_002279_00048,p_002279,2024-11-10T17:14:13Z,2024-11-10T17:35:32Z,1279,48,114,0,3.6.0,0
s_p_002279_00049,p_002279,2024-11-16T13:20:49Z,2024-11-16T13:36:29Z,940,49,120,5,3.9.2,0
s_p_002279_00050,p_002279,2024-11-16T16:01:14Z,2024-11-16T16:09:47Z,513,50,120,0,3.8.0,0
s_p_002279_00051,p_002279,2024-11-21T14:30:59Z,2024-11-21T14:47:16Z,977,51,125,4,3.9.2,0
s_p_002279_00052,p_002279,2024-11-23T10:22:09Z,2024-11-23T10:40:22Z,1093,52,127,1,3.8.0,0
s_p_002279_00053,p_002279,2024-11-27T14:29:40Z,2024-11-27T14:54:00Z,1460,53,131,4,3.5.0,0
s_p_002279_00054,p_002279,2024-12-04T11:14:52Z,2024-12-04T11:23:38Z,526,54,138,6,3.8.0,0
s_p_002279_00055,p_002279,2024-12-04T17:32:51Z,2024-12-04T17:59:01Z,1570,55,138,0,3.6.0,0
s_p_002279_00056,p_002279,2024-12-04T21:40:52Z,2024-12-04T21:46:03Z,311,56,138,0,3.9.2,0
s_p_002279_00057,p_002279,2024-12-17T09:49:45Z,2024-12-17T10:03:44Z,839,57,151,12,3.6.0,0
s_p_002279_00058,p_002279,2024-12-17T23:07:55Z,2024-12-17T23:33:02Z,1507,58,151,0,3.5.0,0
s_p_002626_00001,p_002626,2024-07-22T06:35:21Z,2024-07-22T06:43:12Z,471,1,3,,3.8.0,0
s_p_002626_00002,p_002626,2024-07-29T06:51:43Z,2024-07-29T07:20:01Z,1698,2,10,7,3.7.1,1
s_p_002626_00003,p_002626,2024-07-30T12:54:50Z,2024-07-30T13:11:40Z,1010,3,11,1,3.7.1,0
s_p_002626_00004,p_002626,2024-07-30T18:47:15Z,2024-07-30T18:59:39Z,744,4,11,0,3.8.0,0
s_p_002626_00005,p_002626,2024-08-01T17:48:11Z,2024-08-01T18:12:23Z,1452,5,13,1,3.9.2,0
s_p_002626_00006,p_002626,2024-08-06T10:12:54Z,2024-08-06T10:33:27Z,1233,6,18,4,3.5.0,0
s_p_002626_00007,p_002626,2024-08-07T07:10:26Z,2024-08-07T07:19:34Z,548,7,19,0,3.7.1,0
s_p_002626_00008,p_002626,2024-08-07T15:00:21Z,2024-08-07T15:18:58Z,1117,8,19,0,3.9.2,0
s_p_002626_00009,p_002626,2024-08-07T20:25:18Z,2024-08-07T20:49:12Z,1434,9,19,0,3.9.2,0
s_p_002626_00010,p_002626,2024-08-09T11:08:50Z,2024-08-09T11:32:45Z,1435,10,21,1,3.7.1,0
s_p_002626_00011,p_002626,2024-08-14T18:07:57Z,2024-08-14T18:25:46Z,1069,11,26,5,3.8.0,0
s_p_002626_00012,p_002626,2024-08-16T11:26:16Z,2024-08-16T11:36:34Z,618,12,28,1,3.6.0,0
s_p_002626_00013,p_002626,2024-08-16T12:36:30Z,2024-08-16T13:04:51Z,1701,13,28,0,3.7.1,0
s_p_002626_00014,p_002626,2024-08-17T16:19:48Z,2024-08-17T16:44:59Z,1511,14,29,1,3.9.2,0
s_p_002626_00015,p_002626,2024-08-23T07:30:24Z,2024-08-23T07:56:11Z,1547,15,35,5,3.7.1,0
s_p_002626_00016,p_002626,2024-08-24T13:31:54Z,2024-08-24T14:01:36Z,1782,16,36,1,3.6.0,0
s_p_002626_00017,p_002626,2024-08-27T06:20:54Z,2024-08-27T06:42:39Z,1305,17,39,2,3.9.2,1
s_p_002626_00018,p_002626,2024-08-31T22:26:11Z,2024-08-31T22:32:17Z,366,18,43,4,3.5.0,0
s_p_002626_00019,p_002626,2024-09-08T07:50:44Z,2024-09-08T08:18:24Z,1660,19,51,7,3.9.2,0
s_p_002626_00020,p_002626,2024-09-08T17:13:05Z,2024-09-08T17:35:29Z,1344,20,51,0,3.7.1,0
s_p_002626_00021,p_002626,2024-09-17T16:15:10Z,2024-09-17T16:37:36Z,1346,21,60,8,3.8.0,0
s_p_002626_00022,p_002626,2024-10-06T21:47:45Z,2024-10-06T21:57:14Z,569,22,79,19,3.4.1,0
s_p_002626_00023,p_002626,2024-10-08T08:18:23Z,2024-10-08T08:45:30Z,1627,23,81,1,3.8.0,0
s_p_002626_00024,p_002626,2024-10-09T09:05:21Z,2024-10-09T09:10:59Z,338,24,82,1,3.9.2,0
s_p_002626_00025,p_002626,2024-10-12T14:47:30Z,2024-10-12T15:04:46Z,1036,25,85,3,3.5.0,0
s_p_002626_00026,p_002626,2024-10-12T21:36:33Z,2024-10-12T21:56:26Z,1193,26,85,0,3.9.2,0
s_p_002626_00027,p_002626,2024-10-15T22:32:51Z,2024-10-15T22:43:09Z,618,27,88,3,3.6.0,0
s_p_002626_00028,p_002626,2024-10-19T08:46:40Z,2024-10-19T09:15:03Z,1703,28,92,3,3.9.2,0
s_p_002626_00029,p_002626,2024-10-26T07:00:47Z,2024-10-26T07:06:17Z,330,29,99,6,3.9.2,0
s_p_002626_00030,p_002626,2024-10-27T06:25:07Z,2024-10-27T06:55:06Z,1799,30,100,0,3.8.0,0
s_p_002626_00031,p_002626,2024-10-27T09:30:46Z,2024-10-27T09:47:21Z,995,31,100,0,3.8.0,0
s_p_002626_00032,p_002626,2024-10-29T11:13:43Z,2024-10-29T11:38:19Z,1476,32,102,2,3.8.0,0
s_p_002626_00033,p_002626,2024-10-31T17:59:33Z,2024-10-31T18:13:39Z,846,33,104,2,3.8.0,0
s_p_002626_00034,p_002626,2024-11-01T22:42:42Z,2024-11-01T22:59:11Z,989,34,105,1,3.8.0,0
s_p_002626_00035,p_002626,2024-11-04T10:21:38Z,2024-11-04T10:48:56Z,1638,35,108,2,3.9.2,0
s_p_002626_00036,p_002626,2024-11-04T12:58:48Z,2024-11-04T13:18:31Z,1183,36,108,0,3.9.2,0
s_p_002626_00037,p_002626,2024-11-05T14:28:50Z,2024-11-05T14:42:33Z,823,37,109,1,3.9.2,0
s_p_002626_00038,p_002626,2024-11-15T15:43:16Z,2024-11-15T15:55:05Z,709,38,119,10,3.9.2,0
s_p_002626_00039,p_002626,2024-11-19T08:13:28Z,2024-11-19T08:40:19Z,1611,39,123,3,3.9.2,0
s_p_002626_00040,p_002626,2024-11-27T18:50:20Z,2024-11-27T19:04:22Z,842,40,131,8,3.8.0,0
s_p_002626_00041,p_002626,2024-12-09T11:50:10Z,2024-12-09T11:59:25Z,555,41,143,11,3.5.0,0
s_p_002626_00042,p_002626,2024-12-09T12:41:28Z,2024-12-09T13:10:20Z,1732,42,143,0,3.8.0,0
s_p_002626_00043,p_002626,2024-12-09T18:30:39Z,2024-12-09T18:46:33Z,954,43,143,0,3.7.1,0
s_p_002626_00044,p_002626,2024-12-12T11:01:12Z,2024-12-12T11:09:04Z,472,44,146,2,3.9.2,0
s_p_002626_00045,p_002626,2024-12-24T16:10:37Z,2024-12-24T16:34:06Z,1409,45,158,12,3.5.0,0
s_p_000770_00001,p_000770,2024-07-19T13:42:31Z,2024-07-19T13:46:29Z,238,1,0,,3.6.0,0
s_p_000770_00002,p_000770,2024-08-02T10:47:15Z,2024-08-02T10:50:41Z,206,2,14,13,3.8.0,0
s_p_000770_00003,p_000770,2024-08-05T08:32:17Z,2024-08-05T08:35:17Z,180,3,17,2,3.9.2,0
s_p_000770_00004,p_000770,2024-08-13T15:19:25Z,2024-08-13T15:25:44Z,379,4,25,8,3.9.2,0
s_p_000770_00005,p_000770,2024-09-01T10:27:15Z,2024-09-01T10:37:13Z,598,5,44,18,3.8.0,0
s_p_000530_00001,p_000530,2024-07-19T10:25:06Z,2024-07-19T10:31:06Z,360,1,0,,3.6.0,0
s_p_000530_00002,p_000530,2024-07-24T18:47:15Z,2024-07-24T18:56:25Z,550,2,5,5,3.8.0,0
s_p_000530_00003,p_000530,2024-07-29T18:51:28Z,2024-07-29T18:56:42Z,314,3,10,4,3.7.1,0
s_p_000530_00004,p_000530,2024-07-29T19:32:17Z,2024-07-29T19:36:41Z,264,4,10,0,3.4.1,0
s_p_001044_00001,p_001044,2024-07-23T08:43:43Z,2024-07-23T08:47:01Z,198,1,4,,3.6.0,0
s_p_001044_00002,p_001044,2024-08-08T18:44:14Z,2024-08-08T18:50:55Z,401,2,20,16,3.8.0,0
s_p_001044_00003,p_001044,2024-08-08T21:59:46Z,2024-08-08T22:03:24Z,218,3,20,0,3.7.1,0
s_p_001044_00004,p_001044,2024-08-09T09:33:49Z,2024-08-09T09:37:10Z,201,4,21,0,3.7.1,0
s_p_001044_00005,p_001044,2024-08-09T16:41:06Z,2024-08-09T16:46:51Z,345,5,21,0,3.8.0,0
s_p_001044_00006,p_001044,2024-08-17T12:49:08Z,2024-08-17T12:55:56Z,408,6,29,7,3.5.0,0
s_p_001044_00007,p_001044,2024-08-28T15:48:00Z,2024-08-28T15:52:07Z,247,7,40,11,3.8.0,0
s_p_002624_00001,p_002624,2024-07-19T20:01:14Z,2024-07-19T20:12:21Z,667,1,0,,3.9.2,0
s_p_002624_00002,p_002624,2024-08-01T20:45:07Z,2024-08-01T20:52:31Z,444,2,13,13,3.5.0,0
s_p_002624_00003,p_002624,2024-08-04T16:28:27Z,2024-08-04T16:47:01Z,1114,3,16,2,3.5.0,0
s_p_002624_00004,p_002624,2024-08-11T09:49:16Z,2024-08-11T10:14:48Z,1532,4,23,6,3.5.0,0
s_p_002624_00005,p_002624,2024-08-15T09:11:02Z,2024-08-15T09:22:03Z,661,5,27,3,3.6.0,0
s_p_002624_00006,p_002624,2024-08-15T22:23:20Z,2024-08-15T22:41:02Z,1062,6,27,0,3.6.0,0
s_p_002624_00007,p_002624,2024-08-16T10:57:53Z,2024-08-16T11:06:10Z,497,7,28,0,3.7.1,0
s_p_002624_00008,p_002624,2024-08-18T12:18:17Z,2024-08-18T12:37:19Z,1142,8,30,2,3.5.0,0
s_p_002624_00009,p_002624,2024-08-18T14:10:59Z,2024-08-18T14:32:10Z,1271,9,30,0,3.6.0,0
s_p_002624_00010,p_002624,2024-08-24T19:06:05Z,2024-08-24T19:25:39Z,1174,10,36,6,3.6.0,0
s_p_002624_00011,p_002624,2024-08-28T08:32:32Z,2024-08-28T08:49:46Z,1034,11,40,3,3.9.2,0
s_p_002624_00012,p_002624,2024-08-28T15:06:43Z,2024-08-28T15:20:02Z,799,12,40,0,3.9.2,0
s_p_002624_00013,p_002624,2024-08-28T16:04:40Z,2024-08-28T16:23:53Z,1153,13,40,0,3.9.2,0
s_p_002624_00014,p_002624,2024-08-31T11:20:45Z,2024-08-31T11:32:06Z,681,14,43,2,3.7.1,0
s_p_002624_00015,p_002624,2024-08-31T14:28:01Z,2024-08-31T14:43:23Z,922,15,43,0,3.9.2,0
s_p_002624_00016,p_002624,2024-09-09T12:58:24Z,2024-09-09T13:06:47Z,503,16,52,8,3.8.0,0
s_p_002624_00017,p_002624,2024-09-12T17:19:54Z,2024-09-12T17:48:29Z,1715,17,55,3,3.6.0,0
s_p_002624_00018,p_002624,2024-09-17T23:28:30Z,2024-09-17T23:35:29Z,419,18,60,5,3.8.0,0
s_p_002624_00019,p_002624,2024-09-20T23:21:07Z,2024-09-20T23:37:10Z,963,19,63,2,3.8.0,0
s_p_002624_00020,p_002624,2024-09-24T06:28:07Z,2024-09-24T06:39:54Z,707,20,67,3,3.7.1,0
s_p_002624_00021,p_002624,2024-09-28T16:47:37Z,2024-09-28T17:11:33Z,1436,21,71,4,3.9.2,0
s_p_002624_00022,p_002624,2024-10-05T07:23:54Z,2024-10-05T07:41:12Z,1038,22,78,6,3.6.0,0
s_p_002624_00023,p_002624,2024-10-05T09:51:40Z,2024-10-05T10:17:50Z,1570,23,78,0,3.9.2,0
s_p_002624_00024,p_002624,2024-10-06T14:06:18Z,2024-10-06T14:25:11Z,1133,24,79,1,3.8.0,0
s_p_002624_00025,p_002624,2024-10-06T20:51:37Z,2024-10-06T21:11:39Z,1202,25,79,0,3.8.0,0
s_p_002624_00026,p_002624,2024-10-15T09:13:55Z,2024-10-15T09:33:40Z,1185,26,88,8,3.7.1,0
s_p_002624_00027,p_002624,2024-10-15T19:59:43Z,2024-10-15T20:24:25Z,1482,27,88,0,3.9.2,0
s_p_002624_00028,p_002624,2024-10-19T07:49:50Z,2024-10-19T08:02:27Z,757,28,92,3,3.7.1,0
s_p_002624_00029,p_002624,2024-10-19T15:41:36Z,2024-10-19T16:10:43Z,1747,29,92,0,3.9.2,0
s_p_002624_00030,p_002624,2024-10-26T23:06:14Z,2024-10-26T23:27:58Z,1304,30,99,7,3.7.1,0
s_p_002624_00031,p_002624,2024-10-28T13:10:52Z,2024-10-28T13:38:23Z,1651,31,101,1,3.8.0,0
s_p_002624_00032,p_002624,2024-11-06T06:44:04Z,2024-11-06T07:06:13Z,1329,32,110,8,3.7.1,0
s_p_002624_00033,p_002624,2024-11-06T09:16:52Z,2024-11-06T09:23:51Z,419,33,110,0,3.6.0,0
s_p_002624_00034,p_002624,2024-11-06T09:21:16Z,2024-11-06T09:44:42Z,1406,34,110,0,3.5.0,0
s_p_002624_00035,p_002624,2024-11-09T11:34:01Z,2024-11-09T11:49:19Z,918,35,113,3,3.4.1,0
s_p_002624_00036,p_002624,2024-11-12T07:04:23Z,2024-11-12T07:30:16Z,1553,36,116,2,3.5.0,0
s_p_002624_00037,p_002624,2024-11-18T16:46:07Z,2024-11-18T17:03:52Z,1065,37,122,6,3.9.2,0
s_p_002624_00038,p_002624,2024-11-28T23:28:18Z,2024-11-28T23:37:37Z,559,38,132,10,3.9.2,0
s_p_002624_00039,p_002624,2024-12-01T06:06:22Z,2024-12-01T06:34:29Z,1687,39,135,2,3.7.1,0
s_p_002624_00040,p_002624,2024-12-10T14:26:33Z,2024-12-10T14:50:40Z,1447,40,144,9,3.6.0,0
s_p_001435_00001,p_001435,2024-07-22T13:56:09Z,2024-07-22T14:05:27Z,558,1,2,,3.9.2,0
s_p_001435_00002,p_001435,2024-07-25T16:58:53Z,2024-07-25T17:02:24Z,211,2,5,3,3.6.0,0
s_p_001435_00003,p_001435,2024-07-25T21:58:47Z,2024-07-25T22:08:15Z,568,3,5,0,3.8.0,0
s_p_001435_00004,p_001435,2024-07-31T14:55:12Z,2024-07-31T14:59:11Z,239,4,11,5,3.4.1,0
s_p_001435_00005,p_001435,2024-08-04T23:27:58Z,2024-08-04T23:31:35Z,217,5,15,4,3.9.2,0
s_p_001435_00006,p_001435,2024-08-06T20:39:37Z,2024-08-06T20:47:43Z,486,6,17,1,3.8.0,0
s_p_001435_00007,p_001435,2024-08-09T09:55:28Z,2024-08-09T10:04:52Z,564,7,20,2,3.6.0,0
s_p_001435_00008,p_001435,2024-08-17T14:32:53Z,2024-08-17T14:39:22Z,389,8,28,8,3.9.2,0
s_p_000961_00001,p_000961,2024-07-25T15:32:43Z,2024-07-25T15:36:36Z,233,1,5,,3.9.2,0
s_p_000961_00002,p_000961,2024-08-09T08:42:31Z,2024-08-09T08:50:51Z,500,2,20,14,3.9.2,0
s_p_000961_00003,p_000961,2024-09-03T22:42:24Z,2024-09-03T22:49:28Z,424,3,45,25,3.7.1,0
s_p_000961_00004,p_000961,2024-09-07T16:25:03Z,2024-09-07T16:30:50Z,347,4,49,3,3.8.0,0
s_p_000961_00005,p_000961,2024-09-09T13:11:57Z,2024-09-09T13:21:22Z,565,5,51,1,3.5.0,0
s_p_000961_00006,p_000961,2024-09-15T09:54:42Z,2024-09-15T09:58:20Z,218,6,57,5,3.6.0,0
s_p_000961_00007,p_000961,2024-09-15T11:36:38Z,2024-09-15T11:44:20Z,462,7,57,0,3.6.0,0
s_p_000961_00008,p_000961,2024-09-16T19:12:14Z,2024-09-16T19:15:18Z,184,8,58,1,3.6.0,0
s_p_000961_00009,p_000961,2024-09-16T19:36:42Z,2024-09-16T19:45:52Z,550,9,58,0,3.8.0,0
s_p_000961_00010,p_000961,2024-09-28T11:06:20Z,2024-09-28T11:11:04Z,284,10,70,11,3.9.2,0
s_p_000961_00011,p_000961,2024-09-28T21:56:07Z,2024-09-28T22:00:58Z,291,11,70,0,3.9.2,0
s_p_000984_00001,p_000984,2024-08-01T11:53:53Z,2024-08-01T12:03:52Z,599,1,12,,3.9.2,0
s_p_000984_00002,p_000984,2024-08-18T06:17:17Z,2024-08-18T06:25:58Z,521,2,29,16,3.8.0,1
s_p_000984_00003,p_000984,2024-08-25T21:38:35Z,2024-08-25T21:44:16Z,341,3,36,7,3.6.0,0
s_p_000984_00004,p_000984,2024-09-04T17:28:44Z,2024-09-04T17:37:41Z,537,4,46,9,3.8.0,0
s_p_000468_00001,p_000468,2024-07-23T09:48:16Z,2024-07-23T09:56:21Z,485,1,3,,3.8.0,0
s_p_000468_00002,p_000468,2024-08-04T22:22:17Z,2024-08-04T22:26:05Z,228,2,15,12,3.8.0,0
s_p_001064_00001,p_001064,2024-08-03T11:50:34Z,2024-08-03T11:54:06Z,212,1,13,,3.7.1,0
s_p_001064_00002,p_001064,2024-08-04T17:13:39Z,2024-08-04T17:19:47Z,368,2,14,1,3.6.0,0
s_p_001064_00003,p_001064,2024-09-02T17:39:17Z,2024-09-02T17:42:59Z,222,3,43,29,3.9.2,0
s_p_001064_00004,p_001064,2024-09-05T15:23:21Z,2024-09-05T15:29:52Z,391,4,46,2,3.6.0,0
s_p_002881_00001,p_002881,2024-07-25T11:17:57Z,2024-07-25T11:21:58Z,241,1,4,,3.9.2,0
s_p_002881_00002,p_002881,2024-07-28T15:54:07Z,2024-07-28T16:03:04Z,537,2,7,3,3.9.2,0
s_p_002881_00003,p_002881,2024-08-05T18:12:08Z,2024-08-05T18:26:28Z,860,3,15,8,3.9.2,0
s_p_002881_00004,p_002881,2024-08-12T19:40:16Z,2024-08-12T19:46:48Z,392,4,22,7,3.7.1,0
s_p_002881_00005,p_002881,2024-08-13T17:43:52Z,2024-08-13T17:53:47Z,595,5,23,0,3.6.0,0
s_p_002881_00006,p_002881,2024-08-14T19:53:30Z,2024-08-14T20:04:41Z,671,6,24,1,3.9.2,0
s_p_002881_00007,p_002881,2024-08-21T23:16:13Z,2024-08-21T23:24:05Z,472,7,31,7,3.7.1,1
s_p_002881_00008,p_002881,2024-08-25T13:33:29Z,2024-08-25T13:37:40Z,251,8,35,3,3.9.2,0
s_p_002881_00009,p_002881,2024-09-04T16:19:31Z,2024-09-04T16:31:44Z,733,9,45,10,3.7.1,0
s_p_002881_00010,p_002881,2024-09-06T09:45:58Z,2024-09-06T09:51:22Z,324,10,47,1,3.7.1,0
s_p_002881_00011,p_002881,2024-09-19T07:34:09Z,2024-09-19T07:40:57Z,408,11,60,12,3.9.2,0
s_p_002881_00012,p_002881,2024-09-22T14:24:24Z,2024-09-22T14:33:10Z,526,12,63,3,3.4.1,0
s_p_002881_00013,p_002881,2024-09-24T10:08:00Z,2024-09-24T10:12:15Z,255,13,65,1,3.7.1,0
s_p_002881_00014,p_002881,2024-10-09T07:09:12Z,2024-10-09T07:15:35Z,383,14,80,14,3.6.0,0
s_p_002881_00015,p_002881,2024-10-23T14:17:55Z,2024-10-23T14:23:45Z,350,15,94,14,3.8.0,0
s_p_002881_00016,p_002881,2024-10-25T14:46:47Z,2024-10-25T14:59:20Z,753,16,96,2,3.5.0,0
s_p_002881_00017,p_002881,2024-10-25T20:08:38Z,2024-10-25T20:15:54Z,436,17,96,0,3.6.0,0
s_p_002881_00018,p_002881,2024-11-02T08:27:59Z,2024-11-02T08:38:36Z,637,18,104,7,3.9.2,0
s_p_002881_00019,p_002881,2024-11-04T12:05:25Z,2024-11-04T12:12:35Z,430,19,106,2,3.7.1,0
s_p_002881_00020,p_002881,2024-11-11T11:52:53Z,2024-11-11T11:58:26Z,333,20,113,6,3.7.1,0
s_p_002881_00021,p_002881,2024-11-15T13:40:47Z,2024-11-15T13:47:44Z,417,21,117,4,3.8.0,0
s_p_002881_00022,p_002881,2024-11-15T15:18:45Z,2024-11-15T15:24:38Z,353,22,117,0,3.7.1,0
s_p_002881_00023,p_002881,2024-11-17T16:37:57Z,2024-11-17T16:43:09Z,312,23,119,2,3.6.0,0
s_p_002881_00024,p_002881,2024-12-15T07:39:13Z,2024-12-15T07:51:37Z,744,24,147,27,3.8.0,0
s_p_000745_00001,p_000745,2024-07-25T07:01:26Z,2024-07-25T07:05:30Z,244,1,4,,3.7.1,0
s_p_000745_00002,p_000745,2024-07-26T20:16:47Z,2024-07-26T20:20:52Z,245,2,5,1,3.6.0,0
s_p_000745_00003,p_000745,2024-07-27T22:11:05Z,2024-07-27T22:14:05Z,180,3,6,1,3.9.2,0
s_p_000745_00004,p_000745,2024-07-28T08:04:47Z,2024-07-28T08:09:53Z,306,4,7,0,3.8.0,0
s_p_000745_00005,p_000745,2024-08-03T12:40:58Z,2024-08-03T12:46:34Z,336,5,13,6,3.8.0,0
s_p_000745_00006,p_000745,2024-08-15T15:03:50Z,2024-08-15T15:11:11Z,441,6,25,12,3.8.0,0
s_p_000745_00007,p_000745,2024-08-18T10:25:16Z,2024-08-18T10:34:14Z,538,7,28,2,3.7.1,0
s_p_000745_00008,p_000745,2024-08-19T08:40:13Z,2024-08-19T08:48:31Z,498,8,29,0,3.9.2,0
s_p_000745_00009,p_000745,2024-08-23T06:02:37Z,2024-08-23T06:09:02Z,385,9,33,3,3.7.1,0
s_p_000745_00010,p_000745,2024-08-23T20:03:02Z,2024-08-23T20:08:16Z,314,10,33,0,3.8.0,0
s_p_000745_00011,p_000745,2024-08-28T11:05:46Z,2024-08-28T11:13:50Z,484,11,38,4,3.5.0,0
s_p_000745_00012,p_000745,2024-09-13T18:33:47Z,2024-09-13T18:37:36Z,229,12,54,16,3.7.1,0
s_p_001822_00001,p_001822,2024-07-23T09:10:14Z,2024-07-23T09:27:09Z,1015,1,2,,3.9.2,0
s_p_001822_00002,p_001822,2024-07-24T23:01:48Z,2024-07-24T23:16:16Z,868,2,3,1,3.8.0,0
s_p_001822_00003,p_001822,2024-07-26T15:11:43Z,2024-07-26T15:18:19Z,396,3,5,1,3.9.2,0
s_p_001822_00004,p_001822,2024-07-28T19:28:14Z,2024-07-28T19:44:13Z,959,4,7,2,3.7.1,0
s_p_001822_00005,p_001822,2024-07-28T21:12:22Z,2024-07-28T21:20:18Z,476,5,7,0,3.8.0,0
s_p_001822_00006,p_001822,2024-07-30T15:26:18Z,2024-07-30T15:44:24Z,1086,6,9,1,3.8.0,0
s_p_001822_00007,p_001822,2024-08-03T12:08:57Z,2024-08-03T12:25:14Z,977,7,13,3,3.8.0,0
s_p_001822_00008,p_001822,2024-08-03T12:59:33Z,2024-08-03T13:13:11Z,818,8,13,0,3.5.0,0
s_p_001822_00009,p_001822,2024-08-04T08:22:08Z,2024-08-04T08:39:51Z,1063,9,14,0,3.8.0,0
s_p_001822_00010,p_001822,2024-08-04T08:24:49Z,2024-08-04T08:30:32Z,343,10,14,0,3.5.0,0
s_p_001822_00011,p_001822,2024-08-04T10:07:19Z,2024-08-04T10:12:20Z,301,11,14,0,3.8.0,0
s_p_001822_00012,p_001822,2024-08-08T12:27:27Z,2024-08-08T12:44:33Z,1026,12,18,4,3.6.0,0
s_p_001822_00013,p_001822,2024-08-08T21:48:52Z,2024-08-08T22:02:45Z,833,13,18,0,3.9.2,0
s_p_001822_00014,p_001822,2024-08-08T22:00:05Z,2024-08-08T22:14:51Z,886,14,18,0,3.7.1,0
s_p_001633_00001,p_001633,2024-07-31T19:04:27Z,2024-07-31T19:10:33Z,366,1,10,,3.9.2,0
s_p_001633_00002,p_001633,2024-08-01T12:35:34Z,2024-08-01T12:39:38Z,244,2,11,0,3.7.1,0
s_p_001633_00003,p_001633,2024-08-21T07:34:18Z,2024-08-21T07:42:18Z,480,3,31,19,3.9.2,0
s_p_001633_00004,p_001633,2024-08-22T23:12:45Z,2024-08-22T23:22:36Z,591,4,32,1,3.8.0,0
s_p_000354_00001,p_000354,2024-07-28T19:52:50Z,2024-07-28T19:58:15Z,325,1,7,,3.7.1,0
s_p_000354_00002,p_000354,2024-08-02T15:16:25Z,2024-08-02T15:20:56Z,271,2,12,4,3.5.0,0
s_p_000354_00003,p_000354,2024-08-02T16:18:24Z,2024-08-02T16:26:56Z,512,3,12,0,3.8.0,0
s_p_000354_00004,p_000354,2024-08-03T09:53:38Z,2024-08-03T09:58:57Z,319,4,13,0,3.8.0,0
s_p_000354_00005,p_000354,2024-08-05T22:05:28Z,2024-08-05T22:11:12Z,344,5,15,2,3.7.1,0
s_p_002958_00001,p_002958,2024-08-15T07:21:39Z,2024-08-15T07:29:55Z,496,1,25,,3.4.1,0
s_p_002958_00002,p_002958,2024-08-15T14:42:26Z,2024-08-15T14:50:44Z,498,2,25,0,3.4.1,0
s_p_002958_00003,p_002958,2024-08-16T15:06:38Z,2024-08-16T15:19:36Z,778,3,26,1,3.9.2,0
s_p_002958_00004,p_002958,2024-08-26T23:14:52Z,2024-08-26T23:27:13Z,741,4,36,10,3.6.0,0
s_p_002958_00005,p_002958,2024-09-03T19:19:13Z,2024-09-03T19:33:05Z,832,5,44,7,3.5.0,0
s_p_002958_00006,p_002958,2024-09-06T22:21:55Z,2024-09-06T22:30:31Z,516,6,47,3,3.7.1,0
s_p_002958_00007,p_002958,2024-09-09T06:35:46Z,2024-09-09T06:44:55Z,549,7,50,2,3.5.0,0
s_p_002958_00008,p_002958,2024-09-11T22:19:58Z,2024-09-11T22:26:03Z,365,8,52,2,3.8.0,0
